x,y,z,x_c,y_c,z_c,altG,lonG,latG,dop,hdop,altP
-763,-7,-1259,-754,11,-1336,0,0,0,0,0,231171,
-757,7,-1321,-754,12,-1336,0,0,0,0,0,231427,
-765,3,-1302,-754,11,-1336,0,0,0,0,0,230916,
-738,15,-1362,-754,12,-1336,0,0,0,0,0,230916,
-751,15,-1352,-754,13,-1336,0,0,0,0,0,231427,
-766,7,-1312,-754,12,-1337,0,0,0,0,0,231171,
-749,15,-1354,-754,12,-1337,0,0,0,0,0,230575,
-752,15,-1352,-754,13,-1337,0,0,0,0,0,231427,
-763,19,-1356,-754,12,-1337,0,0,0,0,0,231171,
-777,15,-1331,-754,12,-1337,0,0,0,0,0,231171,
-765,7,-1314,-754,12,-1337,0,0,0,0,0,230916,
-754,19,-1359,-754,11,-1337,0,0,0,0,0,230320,
-771,23,-1362,-754,12,-1337,0,0,0,0,0,230575,
-748,7,-1327,-754,12,-1337,0,0,0,0,0,230575,
-754,31,-1401,-754,13,-1337,0,0,0,0,0,230575,
-785,15,-1323,-755,12,-1337,0,0,0,0,0,230320,
-760,15,-1345,-756,12,-1337,0,0,0,0,0,231682,
-749,0,-1303,-755,12,-1337,0,0,0,0,0,231171,
-760,7,-1320,-756,12,-1337,0,0,0,0,0,231171,
-765,7,-1315,-755,11,-1337,0,0,0,0,0,230916,
-754,15,-1351,-755,12,-1337,0,0,0,0,0,231171,
-760,7,-1317,-755,11,-1337,0,0,0,0,0,231682,
-749,7,-1325,-755,12,-1337,0,0,0,0,0,231427,
-765,7,-1315,-755,11,-1337,0,0,0,0,0,231171,
-757,15,-1344,-756,12,-1337,0,0,0,0,0,230320,
-768,7,-1312,-756,12,-1337,0,0,0,0,0,230916,
-774,15,-1331,-756,12,-1337,0,0,0,0,0,231171,
-754,0,-1294,-756,12,-1337,0,0,0,0,0,231171,
-755,7,-1319,-756,12,-1337,0,0,0,0,0,231427,
-760,11,-1328,-756,12,-1337,0,0,0,0,0,231427,
-760,11,-1329,-757,12,-1337,0,0,0,0,0,231427,
-760,19,-1355,-757,13,-1337,0,0,0,0,0,231427,
-740,3,-1320,-757,13,-1337,0,0,0,0,0,231682,
-762,0,-1286,-756,12,-1337,0,0,0,0,0,230916,
-751,15,-1349,-756,13,-1337,0,0,0,0,0,231171,
-749,15,-1352,-757,12,-1337,0,0,0,0,0,230916,
-754,7,-1322,-756,12,-1337,0,0,0,0,0,230916,
-782,3,-1281,-757,12,-1337,0,0,0,0,0,231171,
-752,7,-1324,-757,12,-1337,0,0,0,0,0,231171,
-760,23,-1374,-757,12,-1337,0,0,0,0,0,230916,
-771,8,-1308,-757,12,-1337,0,0,0,0,0,231427,
-763,11,-1330,-757,12,-1337,0,0,0,0,0,231427,
-760,3,-1306,-757,12,-1337,0,0,0,0,0,230916,
-765,7,-1316,-757,12,-1337,0,0,0,0,0,231427,
-771,15,-1337,-758,12,-1337,0,0,0,0,0,231427,
-743,19,-1369,-756,13,-1337,0,0,0,0,0,231171,
-754,11,-1338,-757,12,-1337,0,0,0,0,0,231171,
-760,19,-1356,-757,13,-1337,0,0,0,0,0,231427,
-760,15,-1343,-757,13,-1337,0,0,0,0,0,230916,
-774,-3,-1266,-757,13,-1337,0,0,0,0,0,231427,
-777,0,-1273,-757,13,-1337,0,0,0,0,0,231682,
-752,15,-1346,-757,13,-1337,0,0,0,0,0,231427,
-774,19,-1346,-757,13,-1337,0,0,0,0,0,231427,
-782,19,-1335,-757,13,-1337,0,0,0,0,0,231427,
-734,7,-1340,-757,13,-1337,0,0,0,0,0,230916,
-777,3,-1285,-758,13,-1337,0,0,0,0,0,230575,
-762,15,-1342,-757,12,-1337,0,0,0,0,0,231171,
-749,11,-1337,-757,12,-1337,0,0,0,0,0,230575,
-762,27,-1387,-757,13,-1337,0,0,0,0,0,230916,
-699,-3,-1329,-756,13,-1337,0,0,0,0,0,231171,
-756,16,-1346,-756,13,-1337,0,0,0,0,0,230916,
-771,19,-1348,-757,13,-1337,0,0,0,0,0,230575,
-751,0,-1299,-756,12,-1337,0,0,0,0,0,230916,
-768,7,-1309,-756,13,-1337,0,0,0,0,0,230575,
-757,19,-1357,-756,13,-1337,0,0,0,0,0,231427,
-768,7,-1306,-757,13,-1337,0,0,0,0,0,230916,
-757,7,-1318,-757,12,-1337,0,0,0,0,0,230916,
-760,11,-1331,-757,13,-1337,0,0,0,0,0,230916,
-760,3,-1301,-757,12,-1337,0,0,0,0,0,231937,
-760,3,-1304,-757,13,-1337,0,0,0,0,0,231682,
-763,11,-1326,-755,12,-1337,0,0,0,0,0,230916,
-763,3,-1302,-755,12,-1337,0,0,0,0,0,230916,
-754,11,-1333,-755,12,-1337,0,0,0,0,0,231682,
-754,15,-1348,-755,12,-1337,0,0,0,0,0,231427,
-748,11,-1342,-755,12,-1337,0,0,0,0,0,231682,
-768,-3,-1269,-756,12,-1337,0,0,0,0,0,230320,
-763,7,-1318,-757,12,-1337,0,0,0,0,0,230575,
-762,19,-1357,-757,12,-1337,0,0,0,0,0,231171,
-752,19,-1363,-757,12,-1337,0,0,0,0,0,231427,
-757,3,-1308,-757,12,-1337,0,0,0,0,0,230320,
-763,7,-1315,-757,12,-1337,0,0,0,0,0,231427,
-760,0,-1291,-757,11,-1337,0,0,0,0,0,231427,
-757,7,-1321,-757,12,-1337,0,0,0,0,0,231937,
-754,19,-1360,-757,12,-1337,0,0,0,0,0,231937,
-759,15,-1342,-756,12,-1337,0,0,0,0,0,231427,
-757,15,-1344,-756,13,-1337,0,0,0,0,0,231427,
-763,-3,-1275,-757,12,-1337,0,0,0,0,0,231937,
-757,19,-1354,-757,13,-1337,0,0,0,0,0,231171,
-779,0,-1274,-758,13,-1337,0,0,0,0,0,231937,
-746,23,-1379,-757,12,-1337,0,0,0,0,0,231682,
-757,15,-1345,-756,13,-1337,0,0,0,0,0,231682,
-763,23,-1369,-757,13,-1337,0,0,0,0,0,231682,
-754,19,-1361,-756,12,-1337,0,0,0,0,0,231427,
-752,11,-1337,-756,12,-1337,0,0,0,0,0,231427,
-751,15,-1352,-755,11,-1337,0,0,0,0,0,230916,
-774,15,-1333,-756,11,-1337,0,0,0,0,0,231682,
-768,31,-1394,-756,12,-1337,0,0,0,0,0,231427,
-779,27,-1371,-757,12,-1337,0,0,0,0,0,231427,
-752,23,-1376,-756,12,-1337,0,0,0,0,0,231937,
-737,-3,-1297,-756,12,-1336,0,0,0,0,0,231427,
-763,23,-1364,-756,12,-1336,0,0,0,0,0,231937,
-726,-19,-1261,-756,12,-1336,0,0,0,0,0,231937,
-768,11,-1322,-756,12,-1336,0,0,0,0,0,232448,
-746,7,-1327,-756,12,-1336,0,0,0,0,0,231427,
-755,15,-1348,-757,12,-1336,0,0,0,0,0,231937,
-766,0,-1286,-755,12,-1336,0,0,0,0,0,231937,
-760,11,-1330,-755,12,-1336,0,0,0,0,0,231937,
-760,11,-1330,-756,12,-1337,0,0,0,0,0,231937,
-763,11,-1328,-757,13,-1337,0,0,0,0,0,232193,
-757,11,-1335,-756,12,-1337,0,0,0,0,0,231937,
-765,15,-1344,-756,13,-1337,0,0,0,0,0,232193,
-749,26,-1390,-756,12,-1337,0,0,0,0,0,232448,
-765,11,-1327,-757,12,-1337,0,0,0,0,0,232448,
-748,27,-1392,-757,12,-1336,0,0,0,0,0,231682,
-760,11,-1332,-756,12,-1337,0,0,0,0,0,232448,
-738,15,-1360,-756,13,-1336,0,0,0,0,0,232448,
-751,15,-1352,-756,12,-1337,0,0,0,0,0,232448,
-760,19,-1354,-756,12,-1337,0,0,0,0,0,232193,
-757,15,-1343,-755,12,-1337,0,0,0,0,0,231937,
-762,15,-1339,-755,12,-1337,0,0,0,0,0,232959,
-757,-11,-1256,-756,12,-1337,0,0,0,0,0,232448,
-763,3,-1301,-756,12,-1337,0,0,0,0,0,232193,
-754,11,-1333,-756,12,-1337,0,0,0,0,0,232959,
-754,7,-1320,-756,11,-1337,0,0,0,0,0,232703,
-763,19,-1354,-756,12,-1337,0,0,0,0,0,232703,
-762,19,-1354,-756,13,-1337,0,0,0,0,0,232703,
-751,19,-1362,-755,13,-1337,0,0,0,0,0,232959,
-760,11,-1330,-756,12,-1337,0,0,0,0,0,232959,
-763,-3,-1273,-756,12,-1337,0,0,0,0,0,232959,
-760,3,-1302,-756,11,-1337,0,0,0,0,0,232959,
-743,11,-1343,-756,12,-1336,0,0,0,0,0,233215,
-749,11,-1339,-756,12,-1336,0,0,0,0,0,232703,
-752,0,-1299,-755,12,-1336,0,0,0,0,0,232959,
-749,15,-1354,-756,12,-1336,0,0,0,0,0,232959,
-751,15,-1350,-756,12,-1336,0,0,0,0,0,232959,
-771,7,-1309,-756,12,-1336,0,0,0,0,0,233725,
-757,15,-1347,-757,12,-1336,0,0,0,0,0,233215,
-751,23,-1375,-757,12,-1336,0,0,0,0,0,233470,
-763,7,-1314,-757,12,-1336,0,0,0,0,0,232703,
-771,11,-1318,-756,12,-1336,0,0,0,0,0,232959,
-796,19,-1325,-757,12,-1336,0,0,0,0,0,232959,
-760,27,-1385,-756,12,-1336,0,0,0,0,0,232959,
-766,15,-1338,-757,12,-1336,0,0,0,0,0,232959,
-752,19,-1362,-756,12,-1336,0,0,0,0,0,233725,
-752,3,-1314,-756,12,-1336,0,0,0,0,0,232448,
-718,-19,-1273,-755,12,-1336,0,0,0,0,0,233215,
-765,-3,-1275,-756,12,-1336,0,0,0,0,0,232959,
-748,11,-1341,-756,13,-1336,0,0,0,0,0,232448,
-755,7,-1320,-756,13,-1336,0,0,0,0,0,234236,
-751,19,-1365,-756,13,-1336,0,0,0,0,0,233470,
-760,15,-1343,-757,13,-1336,0,0,0,0,0,233470,
-755,15,-1346,-757,13,-1336,0,0,0,0,0,232959,
-751,0,-1299,-756,12,-1336,0,0,0,0,0,233470,
-765,15,-1340,-756,12,-1336,0,0,0,0,0,233215,
-765,15,-1336,-756,12,-1336,0,0,0,0,0,233470,
-757,7,-1319,-757,12,-1336,0,0,0,0,0,233215,
-766,23,-1365,-757,12,-1336,0,0,0,0,0,233725,
-765,19,-1350,-758,12,-1336,0,0,0,0,0,233215,
-760,3,-1301,-758,13,-1336,0,0,0,0,0,233470,
-752,15,-1348,-758,13,-1336,0,0,0,0,0,233470,
-760,7,-1318,-758,12,-1336,0,0,0,0,0,233470,
-752,15,-1350,-757,12,-1336,0,0,0,0,0,233725,
-760,15,-1344,-757,13,-1336,0,0,0,0,0,233725,
-754,11,-1335,-757,12,-1336,0,0,0,0,0,232959,
-752,19,-1362,-756,12,-1336,0,0,0,0,0,233470,
-763,15,-1345,-756,12,-1336,0,0,0,0,0,232703,
-760,7,-1321,-756,12,-1336,0,0,0,0,0,233470,
-768,7,-1314,-756,12,-1336,0,0,0,0,0,232959,
-743,11,-1342,-756,12,-1336,0,0,0,0,0,232959,
-765,19,-1356,-755,12,-1336,0,0,0,0,0,233981,
-748,11,-1339,-755,12,-1336,0,0,0,0,0,233470,
-760,15,-1345,-756,12,-1336,0,0,0,0,0,233725,
-754,7,-1324,-755,12,-1336,0,0,0,0,0,232959,
-746,7,-1326,-756,12,-1336,0,0,0,0,0,233981,
-751,23,-1376,-755,13,-1336,0,0,0,0,0,233470,
-752,-3,-1287,-755,12,-1336,0,0,0,0,0,233981,
-744,11,-1342,-755,11,-1336,0,0,0,0,0,233725,
-754,19,-1359,-756,12,-1336,0,0,0,0,0,233725,
-757,3,-1305,-756,12,-1336,0,0,0,0,0,233725,
-768,19,-1349,-756,11,-1336,0,0,0,0,0,233981,
-763,11,-1329,-756,11,-1336,0,0,0,0,0,233470,
-765,19,-1351,-757,12,-1336,0,0,0,0,0,233215,
-754,15,-1348,-756,12,-1336,0,0,0,0,0,233981,
-774,23,-1360,-757,11,-1336,0,0,0,0,0,233215,
-732,-3,-1305,-756,11,-1336,0,0,0,0,0,233725,
-771,27,-1378,-757,11,-1336,0,0,0,0,0,234491,
-774,11,-1318,-757,11,-1336,0,0,0,0,0,233470,
-749,3,-1313,-757,12,-1336,0,0,0,0,0,233725,
-752,15,-1349,-757,12,-1336,0,0,0,0,0,233725,
-760,11,-1328,-757,12,-1336,0,0,0,0,0,233725,
-774,11,-1319,-757,12,-1336,0,0,0,0,0,233981,
-763,3,-1302,-757,12,-1336,0,0,0,0,0,234236,
-760,19,-1357,-757,12,-1336,0,0,0,0,0,234491,
-757,3,-1306,-757,12,-1336,0,0,0,0,0,233981,
-759,20,-1359,-757,13,-1336,0,0,0,0,0,233981,
-768,32,-1394,-756,13,-1336,0,0,0,0,0,233981,
-751,11,-1337,-757,12,-1336,0,0,0,0,0,234236,
-757,15,-1346,-758,12,-1336,0,0,0,0,0,233981,
-749,11,-1339,-758,12,-1336,0,0,0,0,0,233725,
-771,7,-1309,-758,12,-1336,0,0,0,0,0,233470,
-749,3,-1316,-758,12,-1336,0,0,0,0,0,234491,
-771,15,-1339,-758,12,-1336,0,0,0,0,0,234491,
-754,19,-1364,-756,12,-1336,0,0,0,0,0,233981,
-746,23,-1381,-756,13,-1336,0,0,0,0,0,234236,
-766,-3,-1271,-758,13,-1336,0,0,0,0,0,233981,
-768,7,-1308,-758,13,-1336,0,0,0,0,0,233981,
-763,3,-1303,-758,12,-1336,0,0,0,0,0,234832,
-746,0,-1303,-758,13,-1336,0,0,0,0,0,234491,
-768,7,-1307,-758,13,-1336,0,0,0,0,0,234491,
-757,0,-1292,-758,13,-1336,0,0,0,0,0,234491,
-752,7,-1323,-758,13,-1336,0,0,0,0,0,234491,
-771,19,-1348,-758,13,-1336,0,0,0,0,0,234236,
-757,0,-1291,-758,12,-1336,0,0,0,0,0,233981,
-765,15,-1341,-757,12,-1336,0,0,0,0,0,234491,
-760,7,-1314,-757,12,-1336,0,0,0,0,0,233725,
-757,15,-1344,-756,12,-1336,0,0,0,0,0,233981,
-757,15,-1344,-756,12,-1336,0,0,0,0,0,233981,
-757,15,-1346,-756,12,-1336,0,0,0,0,0,233981,
-763,3,-1302,-756,12,-1336,0,0,0,0,0,233725,
-760,0,-1296,-757,11,-1336,0,0,0,0,0,234491,
-768,11,-1322,-757,12,-1336,0,0,0,0,0,233725,
-757,23,-1376,-757,12,-1336,0,0,0,0,0,233981,
-771,3,-1294,-757,12,-1336,0,0,0,0,0,233981,
-763,11,-1329,-757,11,-1336,0,0,0,0,0,233470,
-746,11,-1342,-758,12,-1336,0,0,0,0,0,234236,
-760,15,-1343,-759,12,-1336,0,0,0,0,0,233981,
-777,11,-1317,-758,13,-1336,0,0,0,0,0,233470,
-759,23,-1373,-758,12,-1336,0,0,0,0,0,233470,
-788,39,-1413,-759,12,-1336,0,0,0,0,0,233470,
-727,-3,-1306,-757,12,-1336,0,0,0,0,0,233725,
-762,15,-1343,-757,11,-1336,0,0,0,0,0,233725,
-757,11,-1332,-756,12,-1336,0,0,0,0,0,232959,
-760,7,-1318,-757,12,-1335,0,0,0,0,0,233981,
-763,15,-1342,-757,13,-1336,0,0,0,0,0,233981,
-754,7,-1323,-757,13,-1336,0,0,0,0,0,233470,
-765,11,-1329,-757,13,-1336,0,0,0,0,0,232959,
-748,27,-1395,-757,12,-1336,0,0,0,0,0,234236,
-752,7,-1324,-757,12,-1336,0,0,0,0,0,233981,
-760,19,-1361,-757,12,-1336,0,0,0,0,0,233981,
-751,27,-1391,-757,12,-1336,0,0,0,0,0,233215,
-757,23,-1373,-756,13,-1336,0,0,0,0,0,232959,
-757,23,-1370,-757,13,-1336,0,0,0,0,0,233470,
-757,-3,-1278,-757,12,-1336,0,0,0,0,0,233725,
-757,7,-1318,-757,12,-1336,0,0,0,0,0,233470,
-757,11,-1333,-757,12,-1336,0,0,0,0,0,233470,
-771,0,-1277,-757,12,-1336,0,0,0,0,0,233470,
-754,7,-1322,-757,12,-1336,0,0,0,0,0,233470,
-760,11,-1329,-757,12,-1336,0,0,0,0,0,233470,
-763,3,-1303,-757,12,-1336,0,0,0,0,0,232959,
-760,0,-1290,-758,12,-1336,0,0,0,0,0,233470,
-757,19,-1360,-757,13,-1336,0,0,0,0,0,232448,
-765,0,-1285,-757,13,-1336,0,0,0,0,0,232959,
-754,19,-1362,-758,13,-1336,0,0,0,0,0,233725,
-751,11,-1338,-757,13,-1336,0,0,0,0,0,233215,
-757,11,-1335,-757,13,-1336,0,0,0,0,0,233215,
-757,7,-1322,-758,13,-1336,0,0,0,0,0,232959,
-763,15,-1347,-757,13,-1336,0,0,0,0,0,232959,
-765,7,-1316,-758,12,-1336,0,0,0,0,0,232959,
-760,0,-1293,-758,12,-1336,0,0,0,0,0,233215,
-757,-3,-1282,-757,13,-1336,0,0,0,0,0,232959,
-757,3,-1308,-756,12,-1336,0,0,0,0,0,233470,
-754,15,-1348,-756,12,-1336,0,0,0,0,0,233470,
-763,11,-1326,-755,12,-1336,0,0,0,0,0,232959,
-760,7,-1316,-756,12,-1336,0,0,0,0,0,233215,
-752,19,-1361,-756,12,-1336,0,0,0,0,0,233215,
-757,15,-1342,-756,12,-1336,0,0,0,0,0,233981,
-760,15,-1342,-756,12,-1336,0,0,0,0,0,232959,
-765,23,-1366,-755,12,-1336,0,0,0,0,0,233215,
-751,0,-1299,-756,12,-1336,0,0,0,0,0,232959,
-763,27,-1381,-757,12,-1336,0,0,0,0,0,233215,
-757,19,-1358,-756,12,-1336,0,0,0,0,0,233470,
-746,7,-1331,-756,12,-1336,0,0,0,0,0,233215,
-760,23,-1373,-756,12,-1336,0,0,0,0,0,233725,
-774,11,-1321,-757,12,-1336,0,0,0,0,0,233470,
-763,7,-1313,-756,12,-1336,0,0,0,0,0,233725,
-763,11,-1328,-756,12,-1336,0,0,0,0,0,233725,
-768,11,-1324,-756,12,-1336,0,0,0,0,0,233470,
-749,15,-1350,-756,12,-1336,0,0,0,0,0,232959,
-766,3,-1298,-757,12,-1336,0,0,0,0,0,233215,
-760,15,-1346,-757,12,-1336,0,0,0,0,0,233470,
-754,19,-1358,-757,12,-1336,0,0,0,0,0,232959,
-768,11,-1321,-757,12,-1336,0,0,0,0,0,233470,
-757,7,-1318,-757,12,-1336,0,0,0,0,0,233470,
-751,7,-1324,-756,12,-1336,0,0,0,0,0,233470,
-760,11,-1328,-756,12,-1336,0,0,0,0,0,233981,
-760,11,-1331,-757,12,-1336,0,0,0,0,0,233215,
-760,7,-1320,-756,12,-1336,0,0,0,0,0,232959,
-763,7,-1312,-757,12,-1336,0,0,0,0,0,233981,
-754,-3,-1286,-758,12,-1336,0,0,0,0,0,233215,
-754,15,-1350,-758,13,-1336,0,0,0,0,0,233725,
-751,-7,-1277,-758,12,-1336,0,0,0,0,0,233725,
-757,7,-1323,-758,12,-1336,0,0,0,0,0,233725,
-754,15,-1350,-758,13,-1336,0,0,0,0,0,233981,
-763,3,-1303,-758,12,-1336,0,0,0,0,0,233981,
-757,7,-1320,-758,12,-1336,0,0,0,0,0,233470,
-762,23,-1367,-758,12,-1336,0,0,0,0,0,233470,
-771,7,-1308,-758,13,-1336,0,0,0,0,0,233981,
-765,15,-1337,-758,12,-1336,0,0,0,0,0,233470,
-760,15,-1344,-758,12,-1336,0,0,0,0,0,233470,
-765,0,-1288,-757,12,-1336,0,0,0,0,0,233725,
-748,15,-1351,-757,12,-1336,0,0,0,0,0,233981,
-763,19,-1353,-757,12,-1336,0,0,0,0,0,233981,
-762,19,-1354,-756,13,-1336,0,0,0,0,0,233981,
-776,0,-1274,-757,12,-1336,0,0,0,0,0,233981,
-765,0,-1285,-756,12,-1336,0,0,0,0,0,234236,
-760,11,-1330,-756,11,-1336,0,0,0,0,0,234236,
-760,11,-1332,-758,12,-1336,0,0,0,0,0,234832,
-760,3,-1304,-758,12,-1336,0,0,0,0,0,233470,
-752,11,-1339,-758,12,-1336,0,0,0,0,0,233725,
-765,11,-1328,-758,12,-1336,0,0,0,0,0,234236,
-757,3,-1308,-757,13,-1336,0,0,0,0,0,234491,
-760,11,-1332,-757,12,-1336,0,0,0,0,0,234236,
-771,43,-1433,-757,12,-1336,0,0,0,0,0,234491,
-774,23,-1367,-757,11,-1336,0,0,0,0,0,233981,
-751,19,-1366,-756,12,-1336,0,0,0,0,0,234491,
-760,19,-1355,-755,12,-1336,0,0,0,0,0,233981,
-751,19,-1361,-756,12,-1336,0,0,0,0,0,233981,
-774,19,-1346,-757,12,-1336,0,0,0,0,0,234491,
-745,27,-1393,-757,12,-1336,0,0,0,0,0,234491,
-774,0,-1281,-757,12,-1336,0,0,0,0,0,233981,
-763,11,-1328,-757,12,-1336,0,0,0,0,0,233725,
-760,3,-1302,-757,12,-1336,0,0,0,0,0,234491,
-771,-7,-1257,-758,12,-1336,0,0,0,0,0,233981,
-749,27,-1388,-757,13,-1336,0,0,0,0,0,233981,
-757,15,-1348,-758,13,-1336,0,0,0,0,0,233981,
-777,19,-1347,-757,13,-1336,0,0,0,0,0,234236,
-771,-3,-1270,-758,13,-1336,0,0,0,0,0,233981,
-754,15,-1347,-758,12,-1336,0,0,0,0,0,233725,
-760,19,-1356,-758,12,-1336,0,0,0,0,0,235258,
-760,27,-1384,-759,13,-1336,0,0,0,0,0,233981,
-746,11,-1341,-758,12,-1336,0,0,0,0,0,234236,
-746,15,-1354,-758,12,-1336,0,0,0,0,0,233981,
-754,15,-1348,-758,13,-1336,0,0,0,0,0,234236,
-754,11,-1334,-758,12,-1336,0,0,0,0,0,233981,
-749,15,-1348,-758,13,-1336,0,0,0,0,0,234491,
-760,15,-1343,-758,13,-1336,0,0,0,0,0,234236,
-754,15,-1344,-757,12,-1336,0,0,0,0,0,234491,
-768,7,-1307,-758,12,-1336,0,0,0,0,0,233981,
-749,7,-1322,-757,12,-1336,0,0,0,0,0,234236,
-754,11,-1336,-757,12,-1336,0,0,0,0,0,233981,
-751,23,-1375,-757,13,-1336,0,0,0,0,0,233470,
-748,27,-1388,-757,12,-1336,0,0,0,0,0,233981,
-751,15,-1347,-757,12,-1336,0,0,0,0,0,233981,
-763,23,-1368,-758,12,-1336,0,0,0,0,0,234491,
-765,7,-1316,-757,12,-1336,0,0,0,0,0,233981,
-746,19,-1366,-757,13,-1336,0,0,0,0,0,234491,
-760,11,-1331,-757,13,-1336,0,0,0,0,0,234491,
-743,11,-1345,-757,12,-1336,0,0,0,0,0,234491,
-757,7,-1319,-757,12,-1336,0,0,0,0,0,233470,
-754,19,-1362,-757,12,-1336,0,0,0,0,0,234491,
-760,7,-1317,-757,12,-1336,0,0,0,0,0,233981,
-751,11,-1338,-756,12,-1336,0,0,0,0,0,234236,
-760,23,-1371,-756,12,-1336,0,0,0,0,0,233981,
-754,11,-1335,-756,11,-1336,0,0,0,0,0,234236,
-751,15,-1348,-756,12,-1336,0,0,0,0,0,234491,
-768,7,-1309,-755,12,-1336,0,0,0,0,0,234236,
-771,-3,-1270,-755,12,-1336,0,0,0,0,0,233725,
-760,19,-1359,-756,11,-1336,0,0,0,0,0,233981,
-768,7,-1309,-756,11,-1336,0,0,0,0,0,233470,
-774,11,-1319,-756,11,-1336,0,0,0,0,0,233981,
-754,23,-1377,-756,12,-1336,0,0,0,0,0,234491,
-755,15,-1348,-756,12,-1336,0,0,0,0,0,234236,
-757,15,-1346,-755,12,-1336,0,0,0,0,0,233981,
-774,-7,-1253,-756,12,-1336,0,0,0,0,0,234491,
-749,15,-1353,-755,11,-1336,0,0,0,0,0,234236,
-760,7,-1319,-756,12,-1336,0,0,0,0,0,234491,
-752,11,-1338,-756,12,-1336,0,0,0,0,0,233981,
-766,0,-1285,-756,11,-1336,0,0,0,0,0,233725,
-746,3,-1315,-756,11,-1336,0,0,0,0,0,234236,
-749,0,-1301,-756,11,-1336,0,0,0,0,0,233470,
-752,3,-1311,-756,11,-1336,0,0,0,0,0,233725,
-755,11,-1335,-756,11,-1336,0,0,0,0,0,233470,
-763,0,-1288,-756,11,-1336,0,0,0,0,0,233470,
-754,11,-1332,-756,11,-1336,0,0,0,0,0,233981,
-782,-3,-1256,-757,11,-1335,0,0,0,0,0,233470,
-757,15,-1345,-756,11,-1335,0,0,0,0,0,233470,
-741,19,-1367,-756,12,-1335,0,0,0,0,0,234236,
-754,23,-1374,-756,11,-1335,0,0,0,0,0,233470,
-765,23,-1363,-755,12,-1335,0,0,0,0,0,233470,
-737,23,-1386,-756,12,-1335,0,0,0,0,0,233470,
-757,19,-1361,-755,12,-1335,0,0,0,0,0,233981,
-754,15,-1353,-755,12,-1335,0,0,0,0,0,234491,
-757,11,-1335,-754,11,-1335,0,0,0,0,0,233981,
-746,11,-1346,-755,12,-1335,0,0,0,0,0,233470,
-766,3,-1301,-756,12,-1335,0,0,0,0,0,233981,
-763,3,-1302,-755,12,-1335,0,0,0,0,0,233470,
-762,19,-1358,-756,12,-1335,0,0,0,0,0,233725,
-760,7,-1320,-756,12,-1335,0,0,0,0,0,233981,
-752,23,-1375,-756,12,-1335,0,0,0,0,0,233215,
-752,11,-1338,-756,12,-1335,0,0,0,0,0,233470,
-757,3,-1306,-756,12,-1336,0,0,0,0,0,233725,
-765,7,-1310,-756,11,-1335,0,0,0,0,0,232703,
-755,15,-1347,-756,11,-1335,0,0,0,0,0,233470,
-754,19,-1360,-757,11,-1335,0,0,0,0,0,233981,
-754,15,-1350,-757,12,-1335,0,0,0,0,0,233215,
-765,7,-1311,-757,12,-1335,0,0,0,0,0,233981,
-768,11,-1323,-757,12,-1335,0,0,0,0,0,233725,
-757,23,-1370,-756,12,-1335,0,0,0,0,0,233981,
-763,11,-1329,-756,12,-1335,0,0,0,0,0,233215,
-776,15,-1330,-756,12,-1336,0,0,0,0,0,233215,
-763,15,-1340,-756,12,-1335,0,0,0,0,0,232703,
-774,3,-1292,-757,12,-1335,0,0,0,0,0,232703,
-741,11,-1345,-755,12,-1335,0,0,0,0,0,233215,
-785,28,-1367,-755,12,-1335,0,0,0,0,0,233981,
-721,0,-1326,-755,12,-1336,0,0,0,0,0,233470,
-751,0,-1298,-754,12,-1336,0,0,0,0,0,232959,
-757,19,-1358,-754,12,-1336,0,0,0,0,0,233215,
-768,11,-1323,-754,12,-1336,0,0,0,0,0,233470,
-765,11,-1325,-755,12,-1336,0,0,0,0,0,233215,
-768,15,-1338,-755,12,-1336,0,0,0,0,0,233470,
-774,11,-1319,-756,12,-1336,0,0,0,0,0,232959,
-751,15,-1348,-755,12,-1336,0,0,0,0,0,232959,
-762,23,-1371,-756,12,-1336,0,0,0,0,0,231937,
-763,15,-1344,-755,12,-1336,0,0,0,0,0,232959,
-754,7,-1324,-756,11,-1336,0,0,0,0,0,232959,
-757,15,-1346,-755,12,-1336,0,0,0,0,0,232959,
-768,-7,-1260,-756,12,-1336,0,0,0,0,0,232959,
-748,11,-1342,-756,11,-1336,0,0,0,0,0,232959,
-760,3,-1306,-757,11,-1336,0,0,0,0,0,232448,
-765,15,-1341,-757,12,-1336,0,0,0,0,0,232959,
-744,-3,-1294,-757,11,-1336,0,0,0,0,0,232703,
-754,15,-1350,-757,11,-1336,0,0,0,0,0,232959,
-754,15,-1347,-757,11,-1336,0,0,0,0,0,232448,
-743,11,-1342,-757,12,-1336,0,0,0,0,0,232448,
-760,0,-1291,-757,12,-1336,0,0,0,0,0,232448,
-746,19,-1368,-756,12,-1336,0,0,0,0,0,232959,
-757,15,-1343,-756,13,-1336,0,0,0,0,0,232703,
-763,15,-1340,-756,13,-1336,0,0,0,0,0,232448,
-760,23,-1369,-756,13,-1336,0,0,0,0,0,232703,
-762,11,-1329,-756,12,-1336,0,0,0,0,0,232448,
-771,19,-1347,-755,12,-1336,0,0,0,0,0,232448,
-760,15,-1344,-755,12,-1336,0,0,0,0,0,232193,
-766,-3,-1274,-755,11,-1336,0,0,0,0,0,233470,
-754,15,-1346,-755,12,-1336,0,0,0,0,0,232703,
-765,19,-1354,-755,11,-1336,0,0,0,0,0,233215,
